Date,Close,LSTM_Prediction,Position
2016-06-03,45.99292755126953,48.64336,2
2016-06-06,46.29486846923828,48.76977,2
2016-06-07,46.268211364746094,48.8677,2
2016-06-08,46.21493911743164,48.939907,2
2016-06-09,45.84194564819336,48.988388,2
2016-06-10,45.71762466430664,48.999775,2
2016-06-13,44.527618408203125,48.979237,2
2016-06-14,44.25231552124024,48.878773,2
2016-06-15,44.12799453735352,48.7152,2
2016-06-16,44.749629974365234,48.511265,2
2016-06-17,44.51871871948242,48.32213,2
2016-06-20,44.4654541015625,48.142334,2
2016-06-21,45.4600830078125,47.976074,2
2016-06-22,45.282470703125,47.87771,2
2016-06-23,46.09949493408203,47.822445,2
2016-06-24,44.25231552124024,47.84018,2
2016-06-27,43.00901794433594,47.81445,2
2016-06-28,43.90595245361328,47.697,2
2016-06-29,44.8828353881836,47.5669,2
2016-06-30,45.44231414794922,47.484043,2
2016-07-01,45.43344497680664,47.466312,2
2016-07-05,45.44231414794922,47.493813,2
2016-07-06,45.62881851196289,47.550987,2
2016-07-07,45.62881851196289,47.63437,2
2016-07-08,46.44583511352539,47.73092,2
2016-07-11,46.70337677001953,47.87186,2
2016-07-12,47.25397109985352,48.048584,2
2016-07-13,47.5203971862793,48.267834,2
2016-07-14,47.72465515136719,48.517853,2
2016-07-15,47.68912506103516,48.78577,2
2016-07-18,47.920021057128906,49.04984,2
2016-07-19,47.14739990234375,49.308716,2
2016-07-20,49.65175247192383,49.51171,0
2016-07-21,49.5540657043457,49.790997,0
2016-07-22,50.237884521484375,50.10401,0
2016-07-25,50.37997055053711,50.45815,0
2016-07-26,50.40660858154297,50.829205,2
2016-07-27,49.90040588378906,51.193718,2
2016-07-28,49.91817092895508,51.50922,2
2016-07-29,50.33556365966797,51.77543,2
2016-08-01,50.24676132202149,52.015156,2
2016-08-02,50.24676132202149,52.220375,2
2016-08-03,50.59309005737305,52.391796,2
2016-08-04,50.966087341308594,52.54912,2
2016-08-05,51.472286224365234,52.70803,2
2016-08-08,51.56108474731445,52.885845,2
2016-08-09,51.6854248046875,53.07242,2
2016-08-10,51.525577545166016,53.261864,2
2016-08-11,51.77423477172852,53.435627,2
2016-08-12,51.45452499389648,53.60221,2
2016-08-15,51.6143798828125,53.739418,2
2016-08-16,51.32843399047852,53.857544,2
2016-08-17,51.43566131591797,53.942425,2
2016-08-18,51.47139358520508,54.00579,2
2016-08-19,51.48927307128906,54.05335,2
2016-08-22,51.533939361572266,54.088932,2
2016-08-23,51.73053359985352,54.117123,2
2016-08-24,51.78416442871094,54.14902,2
2016-08-25,51.98075866699219,54.18485,2
2016-08-26,51.85565185546875,54.23161,2
2016-08-29,51.91820526123047,54.277336,2
2016-08-30,51.73053359985352,54.32316,2
2016-08-31,51.34629440307617,54.357292,2
2016-09-01,51.46246337890625,54.362343,2
2016-09-02,51.533939361572266,54.353027,2
2016-09-06,51.48034286499024,54.338135,2
2016-09-07,51.52501678466797,54.31774,2
2016-09-08,51.31948471069336,54.297054,2
2016-09-09,50.22929382324219,54.26709,2
2016-09-12,50.979923248291016,54.17765,2
2016-09-13,50.51524353027344,54.089687,2
2016-09-14,50.27397918701172,53.98441,2
2016-09-15,51.10502624511719,53.8608,2
2016-09-16,51.15863800048828,53.772964,2
2016-09-19,50.872684478759766,53.717285,2
2016-09-20,50.76546096801758,53.67225,2
2016-09-21,51.6143684387207,53.63125,2
2016-09-22,51.66799545288086,53.63752,2
2016-09-23,51.31948471069336,53.678562,2
2016-09-26,50.84588241577149,53.723507,2
2016-09-27,51.78416442871094,53.74453,2
2016-09-28,51.85565185546875,53.794724,2
2016-09-29,51.29267883300781,53.865917,2
2016-09-30,51.47139358520508,53.91938,2
2016-10-03,51.31053924560547,53.96654,2
2016-10-04,51.14971923828125,53.99876,2
2016-10-05,51.50715255737305,54.010933,2
2016-10-06,51.59650802612305,54.0267,2
2016-10-07,51.65010452270508,54.048798,2
2016-10-10,51.86458587646485,54.076923,2
2016-10-11,51.10502624511719,54.118553,2
2016-10-12,51.033538818359375,54.1292,2
2016-10-13,50.8637580871582,54.11426,2
2016-10-14,51.31053924560547,54.074116,2
2016-10-17,51.131832122802734,54.041355,2
2016-10-18,51.52501678466797,54.00673,2
2016-10-19,51.40884399414063,53.992523,2
2016-10-20,51.15863800048828,53.98741,2
2016-10-21,53.31222534179688,53.97623,2
2016-10-24,54.50963973999024,54.069492,-2
2016-10-25,54.50071716308594,54.290077,0
2016-10-26,54.17901611328125,54.58594,2
2016-10-27,53.70540237426758,54.90104,2
2016-10-28,53.4998664855957,55.188065,2
2016-10-31,53.544559478759766,55.429684,2
2016-11-01,53.43731689453125,55.629356,2
2016-11-02,53.106689453125,55.784443,2
2016-11-03,52.91008758544922,55.88448,2
2016-11-04,52.46329498291016,55.93204,2
2016-11-07,53.99135208129883,55.919228,2
2016-11-08,54.03603744506836,55.943142,2
2016-11-09,53.7679557800293,55.994316,2
2016-11-10,52.45436096191406,56.04857,2
2016-11-11,52.74031066894531,56.036247,2
2016-11-14,51.936073303222656,55.99319,2
2016-11-15,52.96165466308594,55.89125,2
2016-11-16,53.663368225097656,55.806103,2
2016-11-17,54.55401611328125,55.7729,2
2016-11-18,54.293113708496094,55.822342,2
2016-11-21,54.7519416809082,55.91299,2
2016-11-22,54.985836029052734,56.049866,2
2016-11-23,54.33811569213867,56.222683,2
2016-11-25,54.45505142211914,56.378067,2
2016-11-28,54.52703857421875,56.518635,2
2016-11-29,54.95885467529297,56.64503,2
2016-11-30,54.21215057373047,56.776722,2
2016-12-01,53.25854110717773,56.867718,2
2016-12-02,53.30351638793945,56.877987,2
2016-12-05,54.17617034912109,56.834663,2
2016-12-06,53.93326950073242,56.801224,2
2016-12-07,55.21074676513672,56.76491,2
2016-12-08,54.88689041137695,56.79323,2
2016-12-09,55.75053787231445,56.84865,2
2016-12-12,55.93046188354492,56.96321,2
2016-12-13,56.65916442871094,57.121384,2
2016-12-14,56.3892707824707,57.33761,2
2016-12-15,56.299312591552734,57.568478,2
2016-12-16,56.04740524291992,57.79225,2
2016-12-19,57.23493576049805,57.98633,2
2016-12-20,57.162967681884766,58.20942,2
2016-12-21,57.162967681884766,58.437332,2
2016-12-22,57.17195892333984,58.65663,2
2016-12-23,56.89308166503906,58.859035,2
2016-12-27,56.92905807495117,59.02529,2
2016-12-28,56.66815948486328,59.160034,2
2016-12-29,56.58720397949219,59.253307,2
2016-12-30,55.90348052978516,59.30959,2
2017-01-03,56.299312591552734,59.30362,2
2017-01-04,56.04740524291992,59.275703,2
2017-01-05,56.04740524291992,59.222237,2
2017-01-06,56.5332145690918,59.15466,2
2017-01-09,56.353294372558594,59.10598,2
2017-01-10,56.335296630859375,59.064285,2
2017-01-11,56.84809494018555,59.028896,2
2017-01-12,56.3262939453125,59.02565,2
2017-01-13,56.40727233886719,59.018463,2
2017-01-17,56.25433349609375,59.01285,2
2017-01-18,56.22734069824219,59.000828,2
2017-01-19,56.04740524291992,58.983574,2
2017-01-20,56.44324493408203,58.95454,2
2017-01-23,56.64116287231445,58.938843,2
2017-01-24,57.14496994018555,58.94318,2
2017-01-25,57.288909912109375,58.986435,2
2017-01-26,57.8196907043457,59.06135,2
2017-01-27,59.17815780639648,59.180622,0
2017-01-30,58.593379974365234,59.392334,2
2017-01-31,58.16156768798828,59.626747,2
2017-02-01,57.19893646240234,59.842022,2
2017-02-02,56.83009719848633,59.98374,2
2017-02-03,57.288909912109375,60.04853,2
2017-02-06,57.2529182434082,60.080353,2
2017-02-07,57.06400680541992,60.08662,2
2017-02-08,56.98303985595703,60.06608,2
2017-02-09,57.63077163696289,60.02465,2
2017-02-10,57.57679748535156,60.00421,2
2017-02-13,58.22453308105469,59.997078,2
2017-02-14,58.4417610168457,60.032387,2
2017-02-15,58.40556335449219,60.106117,2
2017-02-16,58.39649963378906,60.200504,2
2017-02-17,58.48701858520508,60.30343,2
2017-02-21,58.36935424804688,60.411137,2
2017-02-22,58.25169372558594,60.510365,2
2017-02-23,58.48701858520508,60.592472,2
2017-02-24,58.48701858520508,60.670338,2
2017-02-27,58.13402557373047,60.741318,2
2017-02-28,57.90775680541992,60.78615,2
2017-03-01,58.776641845703125,60.799362,2
2017-03-02,57.93489837646485,60.834187,2
2017-03-03,58.15212631225586,60.839966,2
2017-03-06,58.17021942138672,60.836555,2
2017-03-07,58.28788375854492,60.828175,2
2017-03-08,58.82190704345703,60.822975,2
2017-03-09,58.58657836914063,60.84737,2
2017-03-10,58.76759719848633,60.87912,2
2017-03-13,58.56846237182617,60.923344,2
2017-03-14,58.29695129394531,60.963722,2
2017-03-15,58.60466384887695,60.985535,2
2017-03-16,58.50510787963867,61.008904,2
2017-03-17,58.713287353515625,61.027164,2
2017-03-20,58.76759719848633,61.05152,2
2017-03-21,58.11592483520508,61.0816,2
2017-03-22,58.85809326171875,61.081203,2
2017-03-23,58.713287353515625,61.09727,2
2017-03-24,58.81286239624024,61.116688,2
2017-03-27,58.92144775390625,61.14246,2
2017-03-28,59.09342575073242,61.17674,2
2017-03-29,59.2563362121582,61.223755,2
2017-03-30,59.47357940673828,61.285244,2
2017-03-31,59.60934066772461,61.36437,2
2017-04-03,59.328731536865234,61.458237,2
2017-04-04,59.49166870117188,61.543026,2
2017-04-05,59.33779525756836,61.625206,2
2017-04-06,59.49166870117188,61.69348,2
2017-04-07,59.44641876220703,61.756386,2
2017-04-10,59.31063461303711,61.81013,2
2017-04-11,59.26541519165039,61.848026,2
2017-04-12,59.03911209106445,61.870895,2
2017-04-13,58.78569030761719,61.871006,2
2017-04-17,59.26541519165039,61.842884,2
2017-04-18,59.18394088745117,61.821297,2
2017-04-19,58.86715698242188,61.801575,2
2017-04-20,59.28348922729492,61.768383,2
2017-04-21,60.09809112548828,61.748806,2
2017-04-24,61.1208381652832,61.780888,2
2017-04-25,61.47379302978516,61.89853,2
2017-04-26,61.39235305786133,62.086536,2
2017-04-27,61.79059600830078,62.30847,2
2017-04-28,61.96257019042969,62.561565,2
2017-05-01,62.8223876953125,62.83092,0
2017-05-02,62.72284698486328,63.140316,2
2017-05-03,62.523712158203125,63.455685,2
2017-05-04,62.27933883666992,63.74824,2
2017-05-05,62.451297760009766,63.99721,2
2017-05-08,62.39702987670898,64.21191,2
2017-05-09,62.487525939941406,64.38937,2
2017-05-10,62.73189163208008,64.53702,2
2017-05-11,61.96257019042969,64.66938,2
2017-05-12,61.89015197753906,64.74601,2
2017-05-15,61.935428619384766,64.77722,2
2017-05-16,63.182498931884766,64.77854,2
2017-05-17,61.4256706237793,64.823074,2
2017-05-18,61.635009765625,64.806854,2
2017-05-19,61.6168098449707,64.7606,2
2017-05-22,62.30862045288086,64.69569,2
2017-05-23,62.51798629760742,64.6568,2
2017-05-24,62.59994125366211,64.64891,2
2017-05-25,63.373661041259766,64.6671,2
2017-05-26,63.68314743041992,64.74135,2
2017-05-30,64.09278869628906,64.86581,2
2017-05-31,63.57391357421875,65.03865,2
2017-06-01,63.81059265136719,65.209015,2
2017-06-02,65.32166290283203,65.380165,0
2017-06-05,65.79500579833984,65.61903,0
2017-06-06,66.01346588134766,65.91579,0
2017-06-07,65.89512634277344,66.24752,2
2017-06-08,65.49461364746094,66.57949,2
2017-06-09,64.01084899902344,66.87352,2
2017-06-12,63.519290924072266,67.05067,2
2017-06-13,64.3112564086914,67.11336,2
2017-06-14,63.9653549194336,67.13485,2
2017-06-15,63.62851333618164,67.11047,2
2017-06-16,63.71955490112305,67.03984,2
2017-06-19,64.51151275634766,66.94666,2
2017-06-20,63.637657165527344,66.88389,2
2017-06-21,63.9653549194336,66.8018,2
2017-06-22,63.95625686645508,66.72773,2
2017-06-23,64.82098388671875,66.66289,2
2017-06-26,64.20201110839844,66.651764,2
2017-06-27,63.00043487548828,66.64688,2
2017-06-28,63.53749847412109,66.585495,2
2017-06-29,62.34503936767578,66.515434,2
2017-06-30,62.74558639526367,66.3828,2
2017-07-03,62.053749084472656,66.23447,2
2017-07-05,62.88209915161133,66.04839,2
2017-07-06,62.41789627075195,65.888336,2
2017-07-07,63.22800827026367,65.731384,2
2017-07-10,63.70137405395508,65.62585,2
2017-07-11,63.71046447753906,65.58513,2
2017-07-12,64.7663803100586,65.5913,2
2017-07-13,65.33075714111328,65.68229,2
2017-07-14,66.25012969970703,65.85479,-2
2017-07-17,66.76900482177734,66.12004,-2
2017-07-18,66.72348022460938,66.460556,0
2017-07-19,67.23323059082031,66.83164,-2
2017-07-20,67.56095123291016,67.229126,0
2017-07-21,67.16954040527344,67.63975,2
2017-07-24,66.99656677246094,68.01747,2
2017-07-25,67.53362274169922,68.343666,2
2017-07-26,67.40620422363281,68.64457,2
2017-07-27,66.59606170654297,68.9062,2
2017-07-28,66.48681640625,69.08654,2
2017-07-31,66.17730712890625,69.196625,2
2017-08-01,66.068115234375,69.23782,2
2017-08-02,65.77680206298828,69.22502,2
2017-08-03,65.6766357421875,69.16211,2
2017-08-04,66.15911102294922,69.06405,2
2017-08-07,65.90422058105469,68.97243,2
2017-08-08,66.25922393798828,68.877975,2
2017-08-09,65.96793365478516,68.80513,2
2017-08-10,65.00305938720703,68.73658,2
2017-08-11,65.9952392578125,68.62583,2
2017-08-14,66.98746490478516,68.54223,2
2017-08-15,67.00575256347656,68.53215,2
2017-08-16,67.3992691040039,68.5741,2
2017-08-17,66.2553482055664,68.66924,2
2017-08-18,66.33773040771484,68.73746,2
2017-08-21,66.02657318115234,68.787155,2
2017-08-22,66.95086669921875,68.805405,2
2017-08-23,66.54820251464844,68.847824,2
2017-08-24,66.52073669433594,68.884285,2
2017-08-25,66.63970947265625,68.91332,2
2017-08-28,66.64888000488281,68.94177,2
2017-08-29,66.85020446777344,68.96886,2
2017-08-30,67.72870635986328,69.00382,2
2017-08-31,68.42422485351562,69.08698,2
2017-09-01,67.66466522216797,69.23423,2
2017-09-05,67.36267852783203,69.379105,2
2017-09-06,67.17050170898438,69.49904,2
2017-09-07,68.03072357177734,69.58554,2
2017-09-08,67.70130157470703,69.6881,2
2017-09-11,68.41507720947266,69.779785,2
2017-09-12,68.34185028076172,69.89551,2
2017-09-13,68.82687377929688,70.01811,2
2017-09-14,68.42422485351562,70.16367,2
2017-09-15,68.91838836669922,70.296974,2
2017-09-18,68.78112030029297,70.43991,2
2017-09-19,69.037353515625,70.57504,2
2017-09-20,68.57979583740234,70.71079,2
2017-09-21,67.91173553466797,70.81672,2
2017-09-22,68.09476470947266,70.8628,2
2017-09-25,67.0423812866211,70.87487,2
2017-09-26,67.0423812866211,70.80997,2
2017-09-27,67.58232879638672,70.69611,2
2017-09-28,67.60060119628906,70.5827,2
2017-09-29,68.16797637939453,70.4772,2
2017-10-02,68.27778625488281,70.412,2
2017-10-03,67.95751953125,70.38379,2
2017-10-04,68.35100555419922,70.36625,2
2017-10-05,69.52238464355469,70.376755,2
2017-10-06,69.54981994628906,70.465225,2
2017-10-09,69.81523132324219,70.60375,2
2017-10-10,69.81523132324219,70.78242,2
2017-10-11,69.9341812133789,70.97869,2
2017-10-12,70.57479095458984,71.18223,2
2017-10-13,70.91336059570312,71.412186,2
2017-10-16,71.05979919433594,71.665115,2
2017-10-17,71.00489044189453,71.92778,2
2017-10-18,71.023193359375,72.180336,2
2017-10-19,71.2977294921875,72.41349,2
2017-10-20,72.12135314941406,72.63508,2
2017-10-23,72.13964080810547,72.87913,2
2017-10-24,72.16706848144531,73.12702,2
2017-10-25,71.95663452148438,73.36613,2
2017-10-26,72.07556915283203,73.57614,2
2017-10-27,76.69700622558594,73.76142,-2
2017-10-30,76.77019500732422,74.15554,-2
2017-10-31,76.12045288085938,74.67666,-2
2017-11-01,76.12045288085938,75.22434,-2
2017-11-02,76.9166259765625,75.76077,-2
2017-11-03,76.99899291992188,76.30128,-2
2017-11-06,77.30096435546875,76.82013,-2
2017-11-07,77.11792755126953,77.31229,0
2017-11-08,77.38333892822266,77.75117,0
2017-11-09,76.95323181152344,78.144394,2
2017-11-10,76.75189208984375,78.464355,2
2017-11-13,76.80680084228516,78.70776,2
2017-11-14,76.9166259765625,78.88966,2
2017-11-15,76.31877899169922,79.02655,2
2017-11-16,76.52112579345703,79.09605,2
2017-11-17,75.78534698486328,79.12711,2
2017-11-20,75.90493774414062,79.09374,2
2017-11-21,76.9993896484375,79.02506,2
2017-11-22,76.43836212158203,78.99261,2
2017-11-24,76.57634735107422,78.958954,2
2017-11-27,77.13734436035156,78.93386,2
2017-11-28,78.0662841796875,78.94492,2
2017-11-29,76.64988708496094,79.02781,2
2017-11-30,77.41326904296875,79.08332,2
2017-12-01,77.49603271484375,79.155876,2
2017-12-04,74.57130432128906,79.2403,2
2017-12-05,75.04039001464844,79.17904,2
2017-12-06,76.13485717773438,79.04491,2
2017-12-07,75.86812591552734,78.92398,2
2017-12-08,77.4040756225586,78.805504,2
2017-12-11,78.38819885253906,78.773796,0
2017-12-12,78.71006774902344,78.8538,0
2017-12-13,78.49856567382812,79.02256,2
2017-12-14,77.89152526855469,79.23205,2
2017-12-15,79.87812805175781,79.42669,-2
2017-12-18,79.44586181640625,79.7016,0
2017-12-19,78.94001007080078,79.994545,2
2017-12-20,78.6549072265625,80.258156,2
2017-12-21,78.63650512695312,80.47276,2
2017-12-22,78.64571380615234,80.64137,2
2017-12-26,78.54450988769531,80.77016,2
2017-12-27,78.82964324951172,80.86008,2
2017-12-28,78.83883666992188,80.93368,2
2017-12-29,78.67329406738281,80.99326,2
2018-01-02,79.05037689208984,81.03219,2
2018-01-03,79.41828155517578,81.07466,2
2018-01-04,80.11727142333984,81.136566,2
2018-01-05,81.11055755615234,81.244606,0
2018-01-08,81.19332122802734,81.42961,0
2018-01-09,81.13816833496094,81.661896,2
2018-01-10,80.77027130126953,81.91136,2
2018-01-11,81.00939178466797,82.1403,2
2018-01-12,82.40738677978516,82.35502,0
2018-01-16,81.2577133178711,82.620094,2
2018-01-17,82.9040298461914,82.846985,0
2018-01-18,82.86724090576172,83.12004,0
2018-01-19,82.77527618408203,83.40855,2
2018-01-22,84.25601959228516,83.6879,-2
2018-01-23,84.52273559570312,84.02211,-2
2018-01-24,84.44915771484375,84.390114,0
2018-01-25,84.91822814941406,84.758224,0
2018-01-26,86.50934600830078,85.13105,-2
2018-01-29,86.38057708740234,85.569046,-2
2018-01-30,85.2953109741211,86.02218,2
2018-01-31,87.38310241699219,86.40625,-2
2018-02-01,86.69329071044922,86.8299,0
2018-02-02,84.41239166259766,87.22319,2
2018-02-05,80.93582916259766,87.45831,2
2018-02-06,83.99850463867188,87.39475,2
2018-02-07,82.41655731201172,87.28794,2
2018-02-08,78.18584442138672,87.07747,2
2018-02-09,81.10137939453125,86.592155,2
2018-02-12,81.97510528564453,86.095345,2
2018-02-13,82.61891174316406,85.663315,2
2018-02-14,83.91256713867188,85.33317,2
2018-02-15,85.62203979492188,85.157425,-2
2018-02-16,85.01219177246094,85.184494,0
2018-02-20,85.6775131225586,85.31736,0
2018-02-21,84.54093170166016,85.54865,2
2018-02-22,84.7626953125,85.77549,2
2018-02-23,86.9157485961914,85.99724,-2
2018-02-26,88.17242431640625,86.31309,-2
2018-02-27,87.04508972167969,86.74046,0
2018-02-28,86.64776611328125,87.16332,2
2018-03-01,85.7976303100586,87.53965,2
2018-03-02,85.98243713378906,87.81998,2
2018-03-05,86.52762603759766,88.029015,2
2018-03-06,86.23194122314453,88.20646,2
2018-03-07,86.73088836669922,88.338326,2
2018-03-08,87.25761413574219,88.4584,2
2018-03-09,89.20734405517578,88.59182,-2
2018-03-12,89.41988372802734,88.828186,-2
2018-03-13,87.23912811279297,89.13402,2
2018-03-14,86.7216796875,89.35951,2
2018-03-15,87.0265884399414,89.49141,2
2018-03-16,87.41468811035156,89.56791,2
2018-03-19,85.83460998535156,89.62279,2
2018-03-20,86.05635833740234,89.57942,2
2018-03-21,85.45571899414062,89.4832,2
2018-03-22,82.97003936767578,89.3257,2
2018-03-23,80.55828857421875,89.00776,2
2018-03-26,86.65699005126953,88.47389,2
2018-03-27,82.6743392944336,88.13424,2
2018-03-28,82.60045623779297,87.742294,2
2018-03-29,84.33763885498047,87.33253,2
2018-04-02,81.79653930664062,87.021355,2
2018-04-03,82.89612579345703,86.663956,2
2018-04-04,85.31712341308594,86.35,2
2018-04-05,85.36333465576172,86.20601,2
2018-04-06,83.37663269042969,86.18801,2
2018-04-09,83.87561798095703,86.15466,2
2018-04-10,85.82534790039062,86.136925,0
2018-04-11,84.88280487060547,86.2296,2
2018-04-12,86.47217559814453,86.34389,0
2018-04-13,86.0101547241211,86.54763,2
2018-04-16,87.01739501953125,86.77737,0
2018-04-17,88.77306365966797,87.06371,-2
2018-04-18,89.11494445800781,87.46309,-2
2018-04-19,88.81002807617188,87.93581,-2
2018-04-20,87.7843246459961,88.41754,2
2018-04-23,88.10775756835938,88.82664,2
2018-04-24,86.04712677001953,89.1805,2
2018-04-25,85.29864501953125,89.37183,2
2018-04-26,87.10053253173828,89.40372,2
2018-04-27,88.54205322265625,89.41805,2
2018-04-30,86.41674041748047,89.494896,2
2018-05-01,87.7843246459961,89.5026,2
2018-05-02,86.4074935913086,89.53376,2
2018-05-03,86.92497253417969,89.50917,2
2018-05-04,87.93218994140625,89.474915,2
2018-05-07,88.91165924072266,89.488014,2
2018-05-08,88.53279113769531,89.583595,2
2018-05-09,89.57697296142578,89.71143,0
2018-05-10,90.47331237792967,89.908226,-2
2018-05-11,90.27925872802734,90.18763,0
2018-05-14,90.58419799804688,90.49854,0
2018-05-15,89.9281234741211,90.82987,2
2018-05-16,90.1601333618164,91.12341,2
2018-05-17,89.25994110107422,91.387184,2
2018-05-18,89.4269790649414,91.57019,2
2018-05-21,90.5777359008789,91.697,2
2018-05-22,90.48493957519533,91.83823,2
2018-05-23,91.5614776611328,91.97767,0
2018-05-24,91.23666381835938,92.164536,2
2018-05-25,91.2830810546875,92.357704,2
2018-05-29,90.95825958251952,92.547676,2
2018-05-30,91.83062744140624,92.70887,2
2018-05-31,91.72852325439452,92.886925,2
2018-06-01,93.53823852539062,93.062035,-2
2018-06-04,94.35491180419922,93.31936,-2
2018-06-05,94.83751678466795,93.6616,-2
2018-06-06,95.11592864990234,94.068855,-2
2018-06-07,93.62177276611328,94.51329,2
2018-06-08,94.31780242919922,94.88234,2
2018-06-11,93.77953338623048,95.21592,2
2018-06-12,94.02082824707033,95.479744,2
2018-06-13,93.59390258789062,95.69466,2
2018-06-14,94.1229019165039,95.84322,2
2018-06-15,92.92570495605467,95.96655,2
2018-06-18,93.60317993164062,96.00512,2
2018-06-19,93.60317993164062,96.01945,2
2018-06-20,94.54052734375,96.01718,2
2018-06-21,93.86306762695312,96.052895,2
2018-06-22,93.18560791015624,96.078384,2
2018-06-25,91.3109130859375,96.0611,2
2018-06-26,91.95126342773438,95.91912,2
2018-06-27,90.5220947265625,95.73269,2
2018-06-28,91.5336456298828,95.45248,2
2018-06-29,91.51508331298828,95.1758,2
2018-07-02,92.81436920166016,94.91577,2
2018-07-03,91.92342376708984,94.74845,2
2018-07-05,92.58235168457033,94.60773,2
2018-07-06,93.8816146850586,94.52663,2
2018-07-09,94.52196502685548,94.55711,0
2018-07-10,94.77255249023438,94.694855,0
2018-07-11,94.64264678955078,94.91098,0
2018-07-12,96.69361114501952,95.161736,-2
2018-07-13,97.84439849853516,95.52774,-2
2018-07-16,97.36178588867188,96.01172,-2
2018-07-17,98.32697296142578,96.52516,-2
2018-07-18,97.55671691894533,97.08065,0
2018-07-19,96.88849639892578,97.5949,2
2018-07-20,98.62394714355467,98.01873,-2
2018-07-23,100.20164489746094,98.447716,-2
2018-07-24,99.9139404296875,98.939186,-2
2018-07-25,102.85588073730467,99.43304,-2
2018-07-26,101.73290252685548,100.05503,-2
2018-07-27,99.93248748779295,100.67389,2
2018-07-30,97.78871154785156,101.165016,2
2018-07-31,98.44763946533205,101.432,2
2018-08-01,98.63323974609376,101.56614,2
2018-08-02,99.8304214477539,101.612854,2
2018-08-03,100.2666015625,101.66084,2
2018-08-06,100.35013580322266,101.73126,2
2018-08-07,101.04615783691406,101.81905,2
2018-08-08,101.61226654052734,101.95109,0
2018-08-09,101.7793197631836,102.1363,0
2018-08-10,101.15753936767578,102.357086,2
2018-08-13,100.42438507080078,102.55848,2
2018-08-14,101.67724609375,102.698,2
2018-08-15,100.29843139648438,102.85272,2
2018-08-16,100.27980041503906,102.93827,2
2018-08-17,100.2238998413086,102.97149,2
2018-08-20,99.5624771118164,102.96454,2
2018-08-21,98.73331451416016,102.89671,2
2018-08-22,99.73946380615234,102.74854,2
2018-08-23,100.2052764892578,102.605965,2
2018-08-24,100.98785400390624,102.49939,2
2018-08-27,102.1058120727539,102.46417,0
2018-08-28,102.72064208984376,102.53777,0
2018-08-29,104.36029052734376,102.71368,-2
2018-08-30,104.29511260986328,103.03486,-2
2018-08-31,104.64911651611328,103.434296,-2
2018-09-04,104.07152557373048,103.88373,0
2018-09-05,101.07168579101562,104.312645,2
2018-09-06,101.3045883178711,104.54849,2
2018-09-07,100.8108367919922,104.65165,2
2018-09-10,101.90084838867188,104.6329,2
2018-09-11,103.63367462158205,104.58909,2
2018-09-12,104.07152557373048,104.6212,2
2018-09-13,105.18946075439452,104.72722,0
2018-09-14,105.61800384521484,104.9369,-2
2018-09-17,104.4721221923828,105.2288,2
2018-09-18,105.46892547607422,105.501945,0
2018-09-19,104.06219482421876,105.79927,2
2018-09-20,105.80430603027344,106.0239,0
2018-09-21,106.44715118408205,106.27735,0
2018-09-24,106.8291244506836,106.57021,0
2018-09-25,106.62416076660156,106.89457,0
2018-09-26,106.1863021850586,107.21276,2
2018-09-27,106.58688354492188,107.48722,2
2018-09-28,106.54962158203124,107.73816,2
2018-10-01,107.70482635498048,107.95792,0
2018-10-02,107.27627563476562,108.20511,2
