Date,Close,Position
2016-01-04,0.7895877957344055,0
2016-01-05,0.8022720217704773,0
2016-01-06,0.769098162651062,0
2016-01-07,0.7386074066162109,0
2016-01-08,0.7227520942687988,0
2016-01-11,0.7239717245101929,0
2016-01-12,0.7361680269241333,0
2016-01-13,0.713726818561554,0
2016-01-14,0.6993350982666016,0
2016-01-15,0.6612828373908997,0
2016-01-19,0.6666492819786072,0
2016-01-20,0.6703080534934998,0
2016-01-21,0.6781137585639954,0
2016-01-22,0.6939689517021179,0
2016-01-25,0.6932368874549866,0
2016-01-26,0.700066864490509,0
2016-01-27,0.6917735934257507,0
2016-01-28,0.684211790561676,0
2016-01-29,0.7144586443901062,0
2016-02-01,0.7147025465965271,0
2016-02-02,0.6844559907913208,-2
2016-02-03,0.6878708600997925,0
2016-02-04,0.6881146430969238,0
2016-02-05,0.6446958780288696,0
2016-02-08,0.615181028842926,0
2016-02-09,0.6217668652534485,0
2016-02-10,0.6203032732009888,0
2016-02-11,0.6171321868896484,0
2016-02-12,0.6276209950447083,0
2016-02-16,0.6583557724952698,0
2016-02-17,0.6746986508369446,0
2016-02-18,0.7327530384063721,0
2016-02-19,0.742510199546814,0
2016-02-22,0.768854022026062,0
2016-02-23,0.7708055377006531,0
2016-02-24,0.7761717438697815,0
2016-02-25,0.7778792381286621,0
2016-02-26,0.772756814956665,0
2016-02-29,0.7677379846572876,0
2016-03-01,0.8017674684524536,0
2016-03-02,0.806418776512146,0
2016-03-03,0.7993192076683044,2
2016-03-04,0.7968710064888,0
2016-03-07,0.7917301058769226,0
2016-03-08,0.7772859334945679,0
2016-03-09,0.7767963409423828,0
2016-03-10,0.7755722403526306,0
2016-03-11,0.7887923717498779,0
2016-03-14,0.7907507419586182,0
2016-03-15,0.7868337631225586,0
2016-03-16,0.8103359341621399,0
2016-03-17,0.8034811019897461,0
2016-03-18,0.8277177810668945,0
2016-03-21,0.8301659822463989,0
2016-03-22,0.8286969065666199,0
2016-03-23,0.8428964614868164,0
2016-03-24,0.8441203236579895,0
2016-03-28,0.8526886701583862,0
2016-03-29,0.8663985133171082,0
2016-03-30,0.8754565119743347,0
2016-03-31,0.8722740411758423,0
2016-04-01,0.8850044012069702,0
2016-04-04,0.8764358162879944,0
2016-04-05,0.8752118945121765,0
2016-04-06,0.8764358162879944,0
2016-04-07,0.8673776984214783,0
2016-04-08,0.8730083107948303,0
2016-04-11,0.8783942461013794,0
2016-04-12,0.8774151802062988,0
2016-04-13,0.8994483947753906,0
