Date,Close,LSTM_Prediction,Position
2016-09-02,1.537628173828125,1.3358885,-2
2016-09-06,1.5521365404129028,1.3376584,-2
2016-09-07,1.52926766872406,1.3407362,-2
2016-09-08,1.5403333902359009,1.3424323,-2
2016-09-09,1.4636121988296509,1.3440945,-2
2016-09-12,1.493857741355896,1.3392849,-2
2016-09-13,1.472218036651611,1.3336098,-2
2016-09-14,1.4852513074874878,1.3261421,-2
2016-09-15,1.5415629148483276,1.3193347,-2
2016-09-16,1.5452512502670288,1.3181183,-2
2016-09-19,1.5656613111495972,1.3205508,-2
2016-09-20,1.551398992538452,1.3265657,-2
2016-09-21,1.5949240922927856,1.3329761,-2
2016-09-22,1.59885835647583,1.3426535,-2
2016-09-23,1.5971370935440063,1.3537467,-2
2016-09-26,1.582136631011963,1.364589,-2
2016-09-27,1.6362358331680298,1.3731451,-2
2016-09-28,1.6421371698379517,1.3841205,-2
2016-09-29,1.6573830842971802,1.3960786,-2
2016-09-30,1.6849238872528076,1.4088637,-2
2016-10-03,1.6832029819488523,1.4233311,-2
2016-10-04,1.6795142889022827,1.4374279,-2
2016-10-05,1.677793025970459,1.4498285,-2
2016-10-06,1.655907392501831,1.4600706,-2
2016-10-07,1.6438584327697754,1.4664108,-2
2016-10-10,1.65000581741333,1.4689722,-2
2016-10-11,1.626153588294983,1.4696447,-2
2016-10-12,1.6335307359695437,1.46721,-2
2016-10-13,1.6069730520248413,1.4637896,-2
2016-10-14,1.6227108240127563,1.457901,-2
2016-10-17,1.6133663654327393,1.4523684,-2
2016-10-18,1.6379563808441162,1.4467405,-2
2016-10-19,1.6345139741897583,1.4435495,-2
2016-10-20,1.6654974222183228,1.4417531,-2
2016-10-21,1.6608257293701172,1.443462,-2
2016-10-24,1.7387770414352417,1.4466741,-2
2016-10-25,1.767301321029663,1.4569016,-2
2016-10-26,1.7744325399398804,1.4726967,-2
2016-10-27,1.7380390167236328,1.4909776,-2
2016-10-28,1.735088348388672,1.506167,-2
2016-10-31,1.7498421669006348,1.5180514,-2
2016-11-01,1.6979565620422363,1.5282513,-2
2016-11-02,1.6908254623413086,1.532362,-2
2016-11-03,1.6711536645889282,1.5320182,-2
2016-11-04,1.6615631580352783,1.5275141,-2
2016-11-07,1.7525469064712524,1.5201942,-2
2016-11-08,1.7498421669006348,1.519357,-2
2016-11-09,1.7203339338302612,1.522135,-2
2016-11-10,1.6664817333221436,1.5243331,-2
2016-11-11,2.163205146789551,1.5215638,-2
2016-11-14,2.0567283630371094,1.5570604,-2
2016-11-15,2.1194329261779785,1.6030501,-2
2016-11-16,2.253204584121704,1.6563774,-2
2016-11-17,2.2718939781188965,1.7205145,-2
2016-11-18,2.295745849609375,1.7871044,-2
2016-11-21,2.28640079498291,1.851517,-2
2016-11-22,2.3028769493103027,1.9085282,-2
2016-11-23,2.314205408096313,1.9578649,-2
2016-11-25,2.31888484954834,1.9995993,-2
2016-11-28,2.31765365600586,2.033858,-2
2016-11-29,2.296473741531372,2.0608485,-2
2016-11-30,2.270615339279175,2.0796473,-2
2016-12-01,2.158315896987915,2.0900154,-2
2016-12-02,2.178263902664185,2.0853868,-2
2016-12-05,2.262734651565552,2.0741127,-2
2016-12-06,2.29992151260376,2.0669246,-2
2016-12-07,2.3412952423095703,2.0657856,-2
2016-12-08,2.302137613296509,2.0716536,-2
2016-12-09,2.2612578868865967,2.0778482,-2
2016-12-12,2.2063393592834477,2.0803242,-2
2016-12-13,2.24524998664856,2.0759072,-2
2016-12-14,2.3752808570861816,2.0710783,-2
2016-12-15,2.4309372901916504,2.0771577,-2
2016-12-16,2.4728031158447266,2.0936542,-2
2016-12-19,2.5028483867645264,2.1182494,-2
2016-12-20,2.590028524398804,2.1479492,-2
2016-12-21,2.606282949447632,2.18531,-2
2016-12-22,2.637805461883545,2.225331,-2
2016-12-23,2.703559398651123,2.2661467,-2
2016-12-27,2.8892476558685303,2.309447,-2
2016-12-28,2.690507650375366,2.3659072,-2
2016-12-29,2.7441940307617188,2.4088864,-2
2016-12-30,2.628693103790283,2.4448771,-2
2017-01-03,2.512207269668579,2.4643095,-2
2017-01-04,2.57081937789917,2.4629292,-2
2017-01-05,2.50555682182312,2.4544804,-2
2017-01-06,2.539050817489624,2.4373026,-2
2017-01-09,2.641991376876831,2.4192817,-2
2017-01-10,2.6220431327819824,2.4107916,-2
2017-01-11,2.589782238006592,2.406885,-2
2017-01-12,2.547423839569092,2.403275,-2
2017-01-13,2.547177791595459,2.3966262,-2
2017-01-17,2.4900426864624023,2.3887453,-2
2017-01-18,2.5353567600250244,2.3760974,-2
2017-01-19,2.589782238006592,2.3654861,-2
2017-01-20,2.5614612102508545,2.361445,-2
2017-01-23,2.5880584716796875,2.3592107,-2
2017-01-24,2.6432225704193115,2.3603957,-2
2017-01-25,2.6545519828796387,2.3680117,-2
2017-01-26,2.700357437133789,2.3796525,-2
2017-01-27,2.7525670528411865,2.3964221,-2
2017-01-30,2.70947003364563,2.4190724,-2
2017-01-31,2.6887826919555664,2.439675,-2
2017-02-01,2.8062543869018555,2.4556558,-2
2017-02-02,2.841717481613159,2.477329,-2
2017-02-03,2.8168439865112305,2.5034342,-2
2017-02-06,2.889000654220581,2.527872,-2
2017-02-07,2.933822631835937,2.5552545,-2
2017-02-08,2.9210164546966557,2.585764,-2
2017-02-09,2.866097927093506,2.6144798,-2
2017-02-10,2.7981274127960205,2.6352205,-2
2017-02-13,2.6690826416015625,2.644,-2
2017-02-14,2.6789326667785645,2.6344764,-2
2017-02-15,2.684349536895752,2.6159825,-2
2017-02-16,2.641252994537353,2.5943213,-2
2017-02-17,2.640760898590088,2.5690951,-2
2017-02-21,2.7353289127349854,2.5438738,-2
2017-02-22,2.7311365604400635,2.5285714,-2
2017-02-23,2.4778974056243896,2.5199432,2
2017-02-24,2.5018155574798584,2.4949722,0
2017-02-27,2.5745577812194824,2.4645717,-2
2017-02-28,2.5023083686828613,2.4395936,-2
2017-03-01,2.534611463546753,2.4138916,-2
2017-03-02,2.44115686416626,2.392574,-2
2017-03-03,2.427100896835327,2.3678627,-2
2017-03-06,2.4083619117736816,2.3420784,-2
2017-03-07,2.43474555015564,2.3162816,-2
2017-03-08,2.430307149887085,2.2948096,-2
2017-03-09,2.429813861846924,2.2772706,-2
2017-03-10,2.44411563873291,2.2634249,-2
2017-03-13,2.511432886123657,2.254044,-2
2017-03-14,2.509706735610962,2.2535832,-2
2017-03-15,2.5286927223205566,2.2581756,-2
2017-03-16,2.559762477874756,2.266864,-2
2017-03-17,2.6154894828796387,2.2797537,-2
2017-03-20,2.69883394241333,2.2985938,-2
2017-03-21,2.6115448474884038,2.3261833,-2
2017-03-22,2.664806604385376,2.349329,-2
2017-03-23,2.640641689300537,2.3723454,-2
2017-03-24,2.650010585784912,2.3913825,-2
2017-03-27,2.669244766235352,2.4073,-2
2017-03-28,2.65543532371521,2.4216802,-2
2017-03-29,2.646805763244629,2.432838,-2
2017-03-30,2.6976006031036377,2.4404871,-2
2017-03-31,2.686012029647827,2.4496648,-2
2017-04-03,2.672450065612793,2.4580102,-2
2017-04-04,2.485048055648804,2.4640543,-2
2017-04-05,2.466554880142212,2.4527898,-2
2017-04-06,2.48455548286438,2.4309087,-2
2017-04-07,2.473952054977417,2.4062207,-2
2017-04-10,2.4108266830444336,2.3811135,-2
2017-04-11,2.41945743560791,2.352655,-2
2017-04-12,2.399484157562256,2.325337,-2
2017-04-13,2.3546061515808105,2.2993152,-2
2017-04-17,2.4468281269073486,2.2725062,-2
2017-04-18,2.4483072757720947,2.2550793,-2
2017-04-19,2.457923889160156,2.244665,-2
2017-04-20,2.496884346008301,2.239957,-2
2017-04-21,2.507240056991577,2.2421472,-2
2017-04-24,2.5385568141937256,2.2489965,-2
2017-04-25,2.582695245742798,2.2605436,-2
2017-04-26,2.564940929412842,2.2774856,-2
2017-04-27,2.604886531829834,2.2946696,-2
2017-04-28,2.5718443393707275,2.31385,-2
2017-05-01,2.629544973373413,2.329861,-2
2017-05-02,2.551625490188598,2.3474624,-2
2017-05-03,2.570611953735352,2.3580961,-2
2017-05-04,2.560748815536499,2.36537,-2
2017-05-05,2.560994863510132,2.3692908,-2
2017-05-08,2.534118175506592,2.3709707,-2
2017-05-09,2.5383098125457764,2.3690002,-2
2017-05-10,2.990786552429199,2.3654284,-2
2017-05-11,3.119255781173706,2.3985763,-2
2017-05-12,3.1535308361053467,2.4608552,-2
2017-05-15,3.311835289001465,2.537584,-2
2017-05-16,3.373481273651123,2.629296,-2
2017-05-17,3.149339199066162,2.7270992,-2
2017-05-18,3.281259298324585,2.801726,-2
2017-05-19,3.3570396900177,2.8675878,-2
2017-05-22,3.428623914718628,2.929187,-2
2017-05-23,3.3824641704559326,2.9891245,-2
2017-05-24,3.420478105545044,3.0393002,-2
2017-05-25,3.4128258228302,3.082784,-2
2017-05-26,3.501194715499878,3.1181493,-2
2017-05-30,3.575988531112671,3.1531775,-2
2017-05-31,3.563152551651001,3.1912856,-2
2017-06-01,3.563399314880371,3.2269351,-2
2017-06-02,3.5456271171569824,3.2581952,-2
2017-06-05,3.653496026992798,3.2828379,-2
2017-06-06,3.636958360671997,3.3105154,-2
2017-06-07,3.680896043777466,3.3362863,-2
2017-06-08,3.947978019714356,3.362431,-2
2017-06-09,3.692744493484497,3.4087083,-2
2017-06-12,3.70187783241272,3.441663,-2
2017-06-13,3.737175941467285,3.4648788,-2
2017-06-14,3.745074033737183,3.4834583,-2
2017-06-15,3.761118888854981,3.4984791,-2
2017-06-16,3.7426061630249023,3.511529,-2
2017-06-19,3.883305549621582,3.5208294,-2
2017-06-20,3.8776278495788574,3.5388327,-2
2017-06-21,3.936375617980957,3.5599093,-2
2017-06-22,3.909223318099976,3.5858564,-2
2017-06-23,3.7971580028533936,3.6102042,-2
2017-06-26,3.7556889057159424,3.6223102,-2
2017-06-27,3.6181986331939697,3.6228945,0
2017-06-28,3.745814800262451,3.605409,-2
2017-06-29,3.620666742324829,3.5895152,-2
2017-06-30,3.5683367252349854,3.5655513,0
2017-07-03,3.4392380714416504,3.5345948,2
2017-07-05,3.5310628414154053,3.491515,-2
2017-07-06,3.541676521301269,3.4526265,-2
2017-07-07,3.622641086578369,3.4203117,-2
2017-07-10,3.7939488887786874,3.401194,-2
2017-07-11,3.8477606773376474,3.4054687,-2
2017-07-12,4.011416435241699,3.4273536,-2
2017-07-13,3.965009689331055,3.4711058,-2
2017-07-14,4.071646213531494,3.5199907,-2
2017-07-17,4.054365634918213,3.5765507,-2
2017-07-18,4.0965776443481445,3.6313925,-2
2017-07-19,4.075347900390625,3.6841464,-2
2017-07-20,4.134588718414307,3.729537,-2
2017-07-21,4.149399757385254,3.77179,-2
2017-07-24,4.101265907287598,3.809943,-2
2017-07-25,4.081518650054932,3.8385587,-2
2017-07-26,4.128666400909424,3.85764,-2
2017-07-27,3.992409229278565,3.8735309,-2
2017-07-28,4.057821750640869,3.8749776,-2
2017-07-31,4.011416435241699,3.8733683,-2
2017-08-01,4.0602898597717285,3.8663027,-2
2017-08-02,4.057821750640869,3.8607202,-2
2017-08-03,4.109413146972656,3.856264,-2
2017-08-04,4.127431869506836,3.8570964,-2
2017-08-07,4.254307746887207,3.8624077,-2
2017-08-08,4.203704833984375,3.8803587,-2
2017-08-09,4.248384952545166,3.899923,-2
2017-08-10,4.066462993621826,3.9224665,-2
2017-08-11,3.8497352600097656,3.9297783,2
2017-08-14,4.15680456161499,3.9097204,-2
2017-08-15,4.121753692626953,3.9009619,-2
2017-08-16,4.076581954956055,3.896616,-2
2017-08-17,3.98574447631836,3.8914409,-2
2017-08-18,3.9864847660064697,3.8786924,-2
2017-08-21,3.928477764129639,3.8626895,-2
2017-08-22,4.015936374664307,3.8413498,-2
2017-08-23,4.096228122711182,3.8259552,-2
2017-08-24,4.081161022186279,3.8219433,-2
2017-08-25,4.047065258026123,3.8235965,-2
2017-08-28,4.075724124908447,3.82555,-2
2017-08-29,4.069053649902344,3.829874,-2
2017-08-30,4.093265056610107,3.8346555,-2
2017-08-31,4.186159133911133,3.841305,-2
2017-09-01,4.211357593536377,3.8561718,-2
2017-09-05,4.0989484786987305,3.8766377,-2
2017-09-06,4.096476078033447,3.8893132,-2
2017-09-07,4.115499973297119,3.8962107,-2
2017-09-08,4.044099807739258,3.9007752,-2
2017-09-11,4.175289154052734,3.8977087,-2
2017-09-12,4.1903581619262695,3.901354,-2
2017-09-13,4.209136486053467,3.909838,-2
2017-09-14,4.185171127319336,3.9219582,-2
2017-09-15,4.449769496917725,3.9331748,-2
2017-09-18,4.633582592010498,3.964836,-2
2017-09-19,4.628640174865723,4.020901,-2
2017-09-20,4.591334819793701,4.0859623,-2
2017-09-21,4.465829849243164,4.147659,-2
2017-09-22,4.422347068786621,4.19183,-2
2017-09-25,4.224700450897217,4.2185736,0
2017-09-26,4.248417377471924,4.2166495,-2
2017-09-27,4.341559410095215,4.2003126,-2
2017-09-28,4.340324401855469,4.184769,-2
2017-09-29,4.416665554046631,4.1709123,-2
2017-10-02,4.422347068786621,4.1655145,-2
2017-10-03,4.431488990783691,4.165922,-2
2017-10-04,4.468546390533447,4.1703925,-2
2017-10-05,4.466078281402588,4.179893,-2
2017-10-06,4.4791693687438965,4.1912913,-2
2017-10-09,4.580216884613037,4.2039113,-2
2017-10-10,4.66767692565918,4.224551,-2
2017-10-11,4.7173357009887695,4.2553525,-2
2017-10-12,4.7195587158203125,4.2935624,-2
2017-10-13,4.807509899139404,4.3330345,-2
2017-10-16,4.890028953552246,4.377217,-2
2017-10-17,4.885581970214844,4.4272695,-2
2017-10-18,4.881381988525391,4.476159,-2
2017-10-19,4.88681697845459,4.5199347,-2
2017-10-20,4.864582061767578,4.557544,-2
2017-10-23,4.857665538787842,4.586608,-2
2017-10-24,4.908558368682861,4.6077385,-2
2017-10-25,4.784534931182861,4.6267505,-2
2017-10-26,4.834689140319824,4.6326714,-2
2017-10-27,4.987122535705566,4.6346965,-2
2017-10-30,5.036041736602783,4.6469564,-2
2017-10-31,5.109416961669922,4.668169,-2
2017-11-01,5.119052410125732,4.6988535,-2
2017-11-02,5.087923526763916,4.7332296,-2
2017-11-03,5.155864715576172,4.7642636,-2
2017-11-06,5.179086685180664,4.7963986,-2
2017-11-07,5.2383809089660645,4.8284106,-2
2017-11-08,5.167475700378418,4.862596,-2
2017-11-09,5.072606086730957,4.8892946,-2
2017-11-10,5.339923858642578,4.9015603,-2
2017-11-13,5.253205299377441,4.9266577,-2
2017-11-14,5.291501522064209,4.949889,-2
2017-11-15,5.187735557556152,4.973269,-2
2017-11-16,5.228003978729248,4.986165,-2
2017-11-17,5.221828937530518,4.995267,-2
2017-11-20,5.289029121398926,5.000914,-2
2017-11-21,5.337698459625244,5.009679,-2
2017-11-22,5.313717365264893,5.0235567,-2
2017-11-24,5.363905429840088,5.037234,-2
2017-11-27,5.294186115264893,5.05381,-2
2017-11-28,5.209386825561523,5.0648847,-2
2017-11-29,4.856094837188721,5.0648127,2
2017-11-30,4.962155818939209,5.028986,2
2017-12-01,4.887246131896973,4.9843345,2
2017-12-04,4.614797592163086,4.932149,2
2017-12-05,4.6414995193481445,4.857396,2
2017-12-06,4.679078102111816,4.778102,2
2017-12-07,4.746572017669678,4.7059646,-2
2017-12-08,4.734210968017578,4.649606,-2
2017-12-11,4.812582492828369,4.606046,-2
2017-12-12,4.718141078948975,4.5800056,-2
2017-12-13,4.602930545806885,4.5584145,-2
2017-12-14,4.610101699829102,4.5316257,-2
2017-12-15,4.735941410064697,4.5046625,-2
2017-12-18,4.892685890197754,4.4902987,-2
2017-12-19,4.848430633544922,4.497423,-2
2017-12-20,4.865487575531006,4.5126953,-2
2017-12-21,4.842990875244141,4.5327916,-2
2017-12-22,4.827662944793701,4.552118,-2
2017-12-26,4.881312847137451,4.568105,-2
2017-12-27,4.874637603759766,4.5852785,-2
2017-12-28,4.88032341003418,4.601154,-2
2017-12-29,4.783902645111084,4.6154237,-2
2018-01-02,4.928533554077148,4.619578,-2
2018-01-03,5.252900123596191,4.6295323,-2
2018-01-04,5.280588626861572,4.6689215,-2
2018-01-05,5.3253374099731445,4.7243185,-2
2018-01-08,5.488509654998779,4.788005,-2
2018-01-09,5.487026691436768,4.8646646,-2
2018-01-10,5.530044078826904,4.942263,-2
2018-01-11,5.539933204650879,5.0174603,-2
2018-01-12,5.512736797332764,5.0857916,-2
2018-01-16,5.441783428192139,5.1421785,-2
2018-01-17,5.55575704574585,5.1810594,-2
2018-01-18,5.548832893371582,5.2160516,-2
2018-01-19,5.689011573791504,5.2453103,-2
2018-01-22,5.777521133422852,5.2804556,-2
2018-01-23,5.906576156616211,5.3234124,-2
2018-01-24,5.829686641693115,5.377992,-2
2018-01-25,5.843284606933594,5.428311,-2
2018-01-26,6.0158514976501465,5.473064,-2
2018-01-29,6.102875709533691,5.525191,-2
2018-01-30,6.000770568847656,5.5844436,-2
2018-01-31,6.076919078826904,5.6343546,-2
2018-02-01,5.9458842277526855,5.681014,-2
2018-02-02,5.773318767547607,5.710998,-2
2018-02-05,5.283308506011963,5.7145033,2
2018-02-06,5.577016830444336,5.6617174,2
2018-02-07,5.656626224517822,5.6053214,-2
2018-02-08,5.377750873565674,5.5582333,2
2018-02-09,5.737716674804688,5.4973097,-2
2018-02-12,5.6375885009765625,5.463413,-2
2018-02-13,5.751313209533691,5.4396386,-2
2018-02-14,5.968630313873291,5.433125,-2
2018-02-15,6.094222545623779,5.455162,-2
2018-02-16,6.028459548950195,5.5022554,-2
2018-02-20,6.158008098602295,5.554381,-2
2018-02-21,5.970854759216309,5.6157913,-2
2018-02-22,5.990396976470947,5.6618567,-2
2018-02-23,6.083909511566162,5.696829,-2
2018-02-26,6.099989414215088,5.730263,-2
2018-02-27,6.087125301361084,5.7613683,-2
2018-02-28,5.986688137054443,5.7874656,-2
2018-03-01,5.744498252868652,5.800141,2
2018-03-02,5.851615905761719,5.783876,-2
2018-03-05,5.829598903656006,5.7611947,-2
2018-03-06,5.990645408630371,5.7349024,-2
2018-03-07,5.982730388641357,5.7221284,-2
2018-03-08,5.966400623321533,5.71757,-2
2018-03-09,6.069065570831299,5.7167625,-2
2018-03-12,6.178657531738281,5.7267065,-2
2018-03-13,6.12794303894043,5.751124,-2
2018-03-14,6.15342378616333,5.7776203,-2
2018-03-15,6.168267250061035,5.8052006,-2
2018-03-16,6.196468830108643,5.832326,-2
2018-03-19,5.961950302124023,5.859262,-2
2018-03-20,6.174203395843506,5.8643303,-2
2018-03-21,6.14897346496582,5.874015,-2
2018-03-22,5.982976913452148,5.8834696,-2
2018-03-23,5.76330041885376,5.878201,2
2018-03-26,6.048038482666016,5.846613,-2
2018-03-27,5.5789995193481445,5.8261766,2
2018-03-28,5.475840091705322,5.7749095,2
2018-03-29,5.729161739349365,5.7015815,0
2018-04-02,5.468419551849365,5.6427493,2
2018-04-03,5.574794292449951,5.575561,0
2018-04-04,5.596811771392822,5.5180216,-2
2018-04-05,5.476582050323486,5.4726987,0
2018-04-06,5.300198078155518,5.4282293,2
2018-04-09,5.328896045684815,5.3733144,2
2018-04-10,5.638123512268066,5.3193536,-2
2018-04-11,5.596811771392822,5.296156,-2
2018-04-12,5.803623676300049,5.289238,-2
2018-04-13,5.72693395614624,5.309456,-2
2018-04-16,5.726687431335449,5.3372617,-2
2018-04-17,5.876354217529297,5.367073,-2
2018-04-18,5.847411155700684,5.407972,-2
2018-04-19,5.666077136993408,5.449443,-2
2018-04-20,5.657915115356445,5.472697,-2
2018-04-23,5.53842830657959,5.482812,-2
2018-04-24,5.472130298614502,5.474584,0
2018-04-25,5.3598175048828125,5.450968,2
2018-04-26,5.571577548980713,5.411136,-2
2018-04-27,5.599036693572998,5.3828907,-2
2018-04-30,5.563662052154541,5.365991,-2
2018-05-01,5.619074821472168,5.354107,-2
2018-05-02,5.598543643951416,5.3506956,-2
2018-05-03,5.7637939453125,5.3507385,-2
2018-05-04,5.913956165313721,5.366484,-2
2018-05-07,6.151939868927002,5.4024415,-2
2018-05-08,6.194491863250732,5.466817,-2
2018-05-09,6.327582836151123,5.545725,-2
2018-05-10,6.4351959228515625,5.637449,-2
2018-05-11,6.296658992767334,5.7378173,-2
2018-05-14,6.317192554473877,5.8232327,-2
2018-05-15,6.0747551918029785,5.894558,-2
2018-05-16,6.085888862609863,5.9316177,-2
2018-05-17,6.12794303894043,5.946741,-2
2018-05-18,6.0841569900512695,5.951467,-2
2018-05-21,6.042102336883545,5.946179,-2
2018-05-22,6.004005432128906,5.9320693,-2
2018-05-23,6.127525806427002,5.910886,-2
2018-05-24,6.131237506866455,5.897671,-2
2018-05-25,6.17059850692749,5.890466,-2
2018-05-29,6.153518199920654,5.890595,-2
2018-05-30,6.262433052062988,5.89351,-2
2018-05-31,6.242630958557129,5.9068356,-2
2018-06-01,6.377042293548584,5.923398,-2
2018-06-04,6.556012630462647,5.951612,-2
2018-06-05,6.561458587646484,5.999071,-2
2018-06-06,6.563438415527344,6.054105,-2
2018-06-07,6.507742404937744,6.1090484,-2
2018-06-08,6.492395877838135,6.1546936,-2
2018-06-11,6.451303005218506,6.1898727,-2
2018-06-12,6.499819755554199,6.2126546,-2
2018-06-13,6.495366096496582,6.230427,-2
2018-06-14,6.607004642486572,6.2434626,-2
2018-06-15,6.566159725189209,6.261974,-2
2018-06-18,6.561951637268066,6.278694,-2
2018-06-19,6.440164089202881,6.2926245,-2
2018-06-20,6.493136882781982,6.293637,-2
2018-06-21,6.3644185066223145,6.291522,-2
2018-06-22,6.211935520172119,6.277073,2
2018-06-25,5.919099807739258,6.244038,2
2018-06-26,5.990143299102783,6.1786976,2
2018-06-27,5.834937572479248,6.1061425,2
2018-06-28,5.962172031402588,6.022625,2
2018-06-29,5.864147186279297,5.9503894,2
2018-07-02,5.996331214904785,5.8825765,-2
2018-07-03,5.862662315368652,5.8339887,0
2018-07-05,6.008460998535156,5.7894435,-2
2018-07-06,6.122328281402588,5.763073,-2
2018-07-09,6.169854640960693,5.758862,-2
2018-07-10,6.268868923187256,5.7717304,-2
2018-07-11,6.127277374267578,5.8015976,-2
2018-07-12,6.218866348266602,5.8269863,-2
2018-07-13,6.171586036682129,5.8552694,-2
2018-07-16,6.143861293792725,5.878928,-2
2018-07-17,6.279760837554932,5.895635,-2
2018-07-18,6.230500221252441,5.918245,-2
2018-07-19,6.238669872283936,5.9382787,-2
2018-07-20,6.210450172424316,5.9558263,-2
